results/fpppp_tsbp_init_1s_128KB.txt:bpred_tsbp.bpred_dir_rate    0.7565 # branch direction-prediction rate (i.e., all-hits/updates)
results/fpppp_tsbp_init_1s_16KB.txt:bpred_tsbp.bpred_dir_rate    0.7716 # branch direction-prediction rate (i.e., all-hits/updates)
results/fpppp_tsbp_init_1s_1MB.txt:bpred_tsbp.bpred_dir_rate    0.7380 # branch direction-prediction rate (i.e., all-hits/updates)
results/fpppp_tsbp_init_1s_256KB.txt:bpred_tsbp.bpred_dir_rate    0.7666 # branch direction-prediction rate (i.e., all-hits/updates)
results/fpppp_tsbp_init_1s_32KB.txt:bpred_tsbp.bpred_dir_rate    0.7689 # branch direction-prediction rate (i.e., all-hits/updates)
results/fpppp_tsbp_init_1s_512KB.txt:bpred_tsbp.bpred_dir_rate    0.7595 # branch direction-prediction rate (i.e., all-hits/updates)
results/fpppp_tsbp_init_1s_64KB.txt:bpred_tsbp.bpred_dir_rate    0.7700 # branch direction-prediction rate (i.e., all-hits/updates)
results/gcc_tsbp_init_1s_128KB.txt:bpred_tsbp.bpred_dir_rate    0.9011 # branch direction-prediction rate (i.e., all-hits/updates)
results/gcc_tsbp_init_1s_16KB.txt:bpred_tsbp.bpred_dir_rate    0.8649 # branch direction-prediction rate (i.e., all-hits/updates)
results/gcc_tsbp_init_1s_1MB.txt:bpred_tsbp.bpred_dir_rate    0.9055 # branch direction-prediction rate (i.e., all-hits/updates)
results/gcc_tsbp_init_1s_256KB.txt:bpred_tsbp.bpred_dir_rate    0.9053 # branch direction-prediction rate (i.e., all-hits/updates)
results/gcc_tsbp_init_1s_32KB.txt:bpred_tsbp.bpred_dir_rate    0.8758 # branch direction-prediction rate (i.e., all-hits/updates)
results/gcc_tsbp_init_1s_512KB.txt:bpred_tsbp.bpred_dir_rate    0.9117 # branch direction-prediction rate (i.e., all-hits/updates)
results/gcc_tsbp_init_1s_64KB.txt:bpred_tsbp.bpred_dir_rate    0.8928 # branch direction-prediction rate (i.e., all-hits/updates)
results/go_tsbp_init_1s_128KB.txt:bpred_tsbp.bpred_dir_rate    0.8978 # branch direction-prediction rate (i.e., all-hits/updates)
results/go_tsbp_init_1s_16KB.txt:bpred_tsbp.bpred_dir_rate    0.8710 # branch direction-prediction rate (i.e., all-hits/updates)
results/go_tsbp_init_1s_1MB.txt:bpred_tsbp.bpred_dir_rate    0.8902 # branch direction-prediction rate (i.e., all-hits/updates)
results/go_tsbp_init_1s_256KB.txt:bpred_tsbp.bpred_dir_rate    0.9011 # branch direction-prediction rate (i.e., all-hits/updates)
results/go_tsbp_init_1s_32KB.txt:bpred_tsbp.bpred_dir_rate    0.8831 # branch direction-prediction rate (i.e., all-hits/updates)
results/go_tsbp_init_1s_512KB.txt:bpred_tsbp.bpred_dir_rate    0.9029 # branch direction-prediction rate (i.e., all-hits/updates)
results/go_tsbp_init_1s_64KB.txt:bpred_tsbp.bpred_dir_rate    0.8924 # branch direction-prediction rate (i.e., all-hits/updates)
results/ijpeg_tsbp_init_1s_128KB.txt:bpred_tsbp.bpred_dir_rate    0.9998 # branch direction-prediction rate (i.e., all-hits/updates)
results/ijpeg_tsbp_init_1s_16KB.txt:bpred_tsbp.bpred_dir_rate    0.9998 # branch direction-prediction rate (i.e., all-hits/updates)
results/ijpeg_tsbp_init_1s_1MB.txt:bpred_tsbp.bpred_dir_rate    0.9997 # branch direction-prediction rate (i.e., all-hits/updates)
results/ijpeg_tsbp_init_1s_256KB.txt:bpred_tsbp.bpred_dir_rate    0.9998 # branch direction-prediction rate (i.e., all-hits/updates)
results/ijpeg_tsbp_init_1s_32KB.txt:bpred_tsbp.bpred_dir_rate    0.9998 # branch direction-prediction rate (i.e., all-hits/updates)
results/ijpeg_tsbp_init_1s_512KB.txt:bpred_tsbp.bpred_dir_rate    0.9998 # branch direction-prediction rate (i.e., all-hits/updates)
results/ijpeg_tsbp_init_1s_64KB.txt:bpred_tsbp.bpred_dir_rate    0.9998 # branch direction-prediction rate (i.e., all-hits/updates)
results/li_tsbp_init_1s_128KB.txt:bpred_tsbp.bpred_dir_rate    0.9502 # branch direction-prediction rate (i.e., all-hits/updates)
results/li_tsbp_init_1s_16KB.txt:bpred_tsbp.bpred_dir_rate    0.9459 # branch direction-prediction rate (i.e., all-hits/updates)
results/li_tsbp_init_1s_1MB.txt:bpred_tsbp.bpred_dir_rate    0.9462 # branch direction-prediction rate (i.e., all-hits/updates)
results/li_tsbp_init_1s_256KB.txt:bpred_tsbp.bpred_dir_rate    0.9537 # branch direction-prediction rate (i.e., all-hits/updates)
results/li_tsbp_init_1s_32KB.txt:bpred_tsbp.bpred_dir_rate    0.9483 # branch direction-prediction rate (i.e., all-hits/updates)
results/li_tsbp_init_1s_512KB.txt:bpred_tsbp.bpred_dir_rate    0.9549 # branch direction-prediction rate (i.e., all-hits/updates)
results/li_tsbp_init_1s_64KB.txt:bpred_tsbp.bpred_dir_rate    0.9521 # branch direction-prediction rate (i.e., all-hits/updates)
results/m88ksim_tsbp_init_1s_128KB.txt:bpred_tsbp.bpred_dir_rate    0.9142 # branch direction-prediction rate (i.e., all-hits/updates)
results/m88ksim_tsbp_init_1s_16KB.txt:bpred_tsbp.bpred_dir_rate    0.9070 # branch direction-prediction rate (i.e., all-hits/updates)
results/m88ksim_tsbp_init_1s_1MB.txt:bpred_tsbp.bpred_dir_rate    0.9123 # branch direction-prediction rate (i.e., all-hits/updates)
results/m88ksim_tsbp_init_1s_256KB.txt:bpred_tsbp.bpred_dir_rate    0.9151 # branch direction-prediction rate (i.e., all-hits/updates)
results/m88ksim_tsbp_init_1s_32KB.txt:bpred_tsbp.bpred_dir_rate    0.9127 # branch direction-prediction rate (i.e., all-hits/updates)
results/m88ksim_tsbp_init_1s_512KB.txt:bpred_tsbp.bpred_dir_rate    0.9041 # branch direction-prediction rate (i.e., all-hits/updates)
results/m88ksim_tsbp_init_1s_64KB.txt:bpred_tsbp.bpred_dir_rate    0.9154 # branch direction-prediction rate (i.e., all-hits/updates)
results/perl_tsbp_init_1s_128KB.txt:bpred_tsbp.bpred_dir_rate    0.9737 # branch direction-prediction rate (i.e., all-hits/updates)
results/perl_tsbp_init_1s_16KB.txt:bpred_tsbp.bpred_dir_rate    0.9703 # branch direction-prediction rate (i.e., all-hits/updates)
results/perl_tsbp_init_1s_1MB.txt:bpred_tsbp.bpred_dir_rate    0.9726 # branch direction-prediction rate (i.e., all-hits/updates)
results/perl_tsbp_init_1s_256KB.txt:bpred_tsbp.bpred_dir_rate    0.9739 # branch direction-prediction rate (i.e., all-hits/updates)
results/perl_tsbp_init_1s_32KB.txt:bpred_tsbp.bpred_dir_rate    0.9721 # branch direction-prediction rate (i.e., all-hits/updates)
results/perl_tsbp_init_1s_512KB.txt:bpred_tsbp.bpred_dir_rate    0.9739 # branch direction-prediction rate (i.e., all-hits/updates)
results/perl_tsbp_init_1s_64KB.txt:bpred_tsbp.bpred_dir_rate    0.9729 # branch direction-prediction rate (i.e., all-hits/updates)
results/vortex_tsbp_init_1s_128KB.txt:bpred_tsbp.bpred_dir_rate    0.9225 # branch direction-prediction rate (i.e., all-hits/updates)
results/vortex_tsbp_init_1s_16KB.txt:bpred_tsbp.bpred_dir_rate    0.9213 # branch direction-prediction rate (i.e., all-hits/updates)
results/vortex_tsbp_init_1s_1MB.txt:bpred_tsbp.bpred_dir_rate    0.9072 # branch direction-prediction rate (i.e., all-hits/updates)
results/vortex_tsbp_init_1s_256KB.txt:bpred_tsbp.bpred_dir_rate    0.9204 # branch direction-prediction rate (i.e., all-hits/updates)
results/vortex_tsbp_init_1s_32KB.txt:bpred_tsbp.bpred_dir_rate    0.9219 # branch direction-prediction rate (i.e., all-hits/updates)
results/vortex_tsbp_init_1s_512KB.txt:bpred_tsbp.bpred_dir_rate    0.9198 # branch direction-prediction rate (i.e., all-hits/updates)
results/vortex_tsbp_init_1s_64KB.txt:bpred_tsbp.bpred_dir_rate    0.9231 # branch direction-prediction rate (i.e., all-hits/updates)
